"GEOID","ALAND","AWATER","ELIGFY19","Tot18","ID18","Tot12","ID12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12","combinations","weightPerc18_Yes","weightPerc18_No","weightPerc12_Yes","weightPerc12_No"
"360470570003","36323","0","No",55,20,50,20,"360470572001",600,745,315,330,"360470568001",15,115,15,45,635,915,69.3989071038251,350,425,82.3529411764706,15,5,10,5,10
"360470570004","136542","0","No",260,20,145,15,"360470570003",20,55,20,50,"360470572001",600,745,315,330,640,1060,60.377358490566,350,525,66.6666666666667,55,19,36,19,36
"360470571001","42523","0","No",120,50,110,50,"360470571002",50,95,40,40,"360470571004",25,65,25,55,125,280,44.6428571428571,115,205,56.0975609756098,21,0,21,2,19
"360470571002","37670","0","Yes",95,50,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470571003","49287","0","No",60,0,40,0,"360470571002",50,95,40,40,"360470569001",55,105,45,70,105,260,40.3846153846154,85,150,56.6666666666667,15,0,15,1,14
"360470571004","46387","0","No",65,25,55,25,"360470561003",50,60,15,25,"360470573003",4,25,4,25,79,150,52.6666666666667,44,105,41.9047619047619,21,5,16,8,13
"360470572001","121611","0","Yes",745,600,330,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470572002","122018","0","Yes",725,640,540,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470573001","79555","0","No",35,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"360470573002","46106","0","No",90,40,50,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,0,6,0,6
"360470573003","44481","0","No",25,4,25,4,"360470575004",0,20,0,20,"360470561003",50,60,15,25,54,105,51.4285714285714,19,70,27.1428571428571,21,5,16,2,19
"360470574001","82613","0","No",205,70,120,55,"360470574002",75,260,60,130,"360470566002",135,265,115,210,280,730,38.3561643835616,230,460,50,15,0,15,1,14
"360470574002","76591","0","No",260,75,130,60,"360470576001",145,255,75,135,"360470566002",135,265,115,210,355,780,45.5128205128205,250,475,52.6315789473684,21,0,21,5,16
"360470575001","47694","0","No",105,0,80,0,"360470563003",95,95,30,30,"360470563004",200,300,125,200,295,500,59,155,310,50,15,1,14,1,14
"360470575002","33834","0","No",215,90,125,25,"360470579002",4,4,0,0,"360470563003",95,95,30,30,189,314,60.1910828025478,55,155,35.4838709677419,15,3,12,1,14
"360470575003","51418","0","No",75,0,75,0,"360470575004",0,20,0,20,"360470563004",200,300,125,200,200,395,50.6329113924051,125,295,42.3728813559322,15,2,13,0,15
"360470575004","48459","0","No",20,0,20,0,"360470579002",4,4,0,0,"360470561003",50,60,15,25,54,84,64.2857142857143,15,45,33.3333333333333,21,2,19,0,21
"360470576001","80862","0","Yes",255,145,135,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470576002","77743","0","Yes",255,110,170,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
